Amount,Close_Month,Close_Year,Close_Quarter,Close_DayOfWeek,Deal_Age_Days,Owner_Freq,Account_Freq
-0.6152483209459415,-0.11105706934954114,0.5580998206737444,0.05763090049586764,-0.4268826245868537,-0.2611545082630222,0.056708836080994036,-0.47304017108352403
-0.3792729953473212,0.5710082817902135,0.5580998206737444,0.6054802015059669,0.8067046940003326,0.4629855105792993,0.6769197792190892,-0.4469600381786677
2.2154620059191923,0.34365316474362856,0.5580998206737444,0.6054802015059669,-0.01568685172445827,0.30426989001111926,-0.49458978004175724,-0.42377769781879543
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.5339682526219538,2.2653737839263908
0.9953453750345365,-0.338412186396126,0.5580998206737444,0.05763090049586764,1.6290962397251236,-0.5587462968283599,-1.380605413096179,-0.4469600381786677
1.8841029697628138,1.480428749976553,0.5580998206737444,1.1533295025160661,-0.01568685172445827,1.7624696539812734,2.714755735244259,-0.47304017108352403
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.30754203528582374,-0.4150843201838433
-0.6152483209459415,1.480428749976553,0.5580998206737444,1.1533295025160661,1.6290962397251236,1.7327104751247397,0.6769197792190892,-0.38900418727898695
-0.6152483209459415,1.253073632929968,0.5580998206737444,1.1533295025160661,1.6290962397251236,1.5243962231290034,-0.701326761087789,-0.4324710754537475
-0.36983398232337633,0.34365316474362856,0.5580998206737444,0.6054802015059669,-0.8380783974492492,0.35386852143867553,-0.5635021070571011,-0.4411644530886996
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.4453666893165116,2.2653737839263908
2.037611128941706,0.5710082817902135,0.5580998206737444,0.6054802015059669,-0.01568685172445827,0.5820222260054343,-0.5142790163318555,-0.4324710754537475
-0.589912022829037,0.34365316474362856,0.5580998206737444,0.6054802015059669,1.6290962397251236,0.2745107111545855,-1.1837130501951962,-0.47304017108352403
-0.03599099537122301,0.11629804769704372,0.5580998206737444,0.05763090049586764,-0.8380783974492492,-0.13219806655137592,-0.5142790163318555,-0.44985783072365176
-0.386724847734646,0.11629804769704372,0.5580998206737444,0.05763090049586764,-0.8380783974492492,-0.2016361505499547,-0.8982191239887716,-0.4382666605437156
1.9372595167923976,1.480428749976553,0.5580998206737444,1.1533295025160661,-0.4268826245868537,1.6136737596986046,-0.248474326415529,-0.29627482583949777
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,0.6769197792190892,2.2653737839263908
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.248474326415529,2.2653737839263908
2.4161652302178083,0.11629804769704372,0.5580998206737444,0.05763090049586764,1.217900466862728,-0.2214756031209772,-0.6127251977823468,-0.4324710754537475
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-1.380605413096179,-0.5020180965333644
1.0733414300218698,0.7983633988367983,0.5580998206737444,0.6054802015059669,1.217900466862728,0.958971824854862,0.12562116309633795,-0.4295732829087635
-0.04692037887263279,0.5710082817902135,0.5580998206737444,0.6054802015059669,-0.01568685172445827,0.5820222260054343,-0.29769741714077463,-0.5078136816233325
1.5875192447472846,1.253073632929968,0.5580998206737444,1.1533295025160661,-0.8380783974492492,1.3260016974187783,-0.29769741714077463,-0.4817335487184761
-0.585440911396642,0.5710082817902135,0.5580998206737444,0.6054802015059669,-0.01568685172445827,0.4431460580082768,-0.701326761087789,-0.3832086021890189
-0.6152483209459415,0.34365316474362856,0.5580998206737444,0.6054802015059669,0.8067046940003326,0.32410934258214175,-0.29769741714077463,-0.4759379636285081
-0.05735297221488759,0.11629804769704372,0.5580998206737444,0.05763090049586764,1.6290962397251236,-0.14211779283688716,-0.5635021070571011,-0.4788357561734921
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.6127251977823468,2.2653737839263908
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,0.15515501753148533,2.2653737839263908
2.1210718756797444,-0.11105706934954114,0.5580998206737444,0.05763090049586764,-0.01568685172445827,-0.5289871179718261,-0.2189404719803816,-0.5194048518032687
-0.6152483209459415,0.5710082817902135,0.5580998206737444,0.6054802015059669,-0.4268826245868537,0.5026644157213443,0.6769197792190892,-0.3832086021890189
0.0007714764062462557,1.0257185158833833,0.5580998206737444,1.1533295025160661,1.217900466862728,1.0978479928520195,-0.49458978004175724,-0.44985783072365176
-0.1577045843641956,1.480428749976553,0.5580998206737444,1.1533295025160661,-0.4268826245868537,1.821988011694341,0.5587843614784996,-0.45855120835860386
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,0.12562116309633795,2.2653737839263908
-0.6152483209459415,1.253073632929968,0.5580998206737444,1.1533295025160661,-0.01568685172445827,1.276403065991222,-0.248474326415529,-0.4150843201838433
2.1459113836374937,-0.11105706934954114,0.5580998206737444,0.05763090049586764,0.8067046940003326,-0.30083341340506725,0.056708836080994036,-0.5194048518032687
0.8671735139725489,1.0257185158833833,0.5580998206737444,1.1533295025160661,-0.4268826245868537,0.9887310037113958,-0.5635021070571011,-0.5078136816233325
-0.4065964541008456,0.11629804769704372,0.5580998206737444,0.05763090049586764,-0.8380783974492492,0.006678101445781631,-0.701326761087789,-0.5049158890783484
-0.5923959736248119,-0.5657673034427109,0.5580998206737444,-0.49021840051423166,-0.01568685172445827,-1.0844917899604563,-1.1837130501951962,-0.4875291338084442
-0.6152483209459415,1.253073632929968,0.5580998206737444,1.1533295025160661,-0.4268826245868537,1.3359214237042896,0.12562116309633795,-0.46724458599355595
-0.6152483209459415,0.34365316474362856,0.5580998206737444,0.6054802015059669,-0.8380783974492492,0.07611618544436041,-0.5142790163318555,-0.5020180965333644
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.30754203528582374,2.2653737839263908
2.377415597803719,-0.5657673034427109,0.5580998206737444,-0.49021840051423166,-0.4268826245868537,-0.95553534824881,-0.701326761087789,-0.5020180965333644
-0.5844473310783321,0.5710082817902135,0.5580998206737444,0.6054802015059669,0.8067046940003326,0.6018616785764569,-0.701326761087789,-0.232523389849849
1.761395800451531,-0.338412186396126,0.5580998206737444,0.05763090049586764,-0.8380783974492492,-0.6182646545414273,-0.248474326415529,-0.44985783072365176
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.30754203528582374,2.2653737839263908
-0.2982961994050578,0.11629804769704372,0.5580998206737444,0.05763090049586764,-0.4268826245868537,-0.19171642426444344,0.8344336695398753,-0.24411456002978513
-0.39517028044028085,0.34365316474362856,0.5580998206737444,0.6054802015059669,1.217900466862728,0.19515290087049544,0.5587843614784996,-0.49622251144339635
-0.35045916611633177,0.7983633988367983,0.5580998206737444,0.6054802015059669,1.6290962397251236,0.8300153831432157,-0.6127251977823468,-0.40928873509387526
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.4453666893165116,-0.5049158890783484
-0.5904088129881919,-0.5657673034427109,0.5580998206737444,-0.49021840051423166,0.3955089211379372,-1.1440101476735238,-0.248474326415529,-0.46434679344857194
-0.587428072033262,0.7983633988367983,0.5580998206737444,0.6054802015059669,0.8067046940003326,0.8101759305721932,0.12562116309633795,-0.47304017108352403
-0.3410201530923869,-0.338412186396126,0.5580998206737444,0.05763090049586764,-0.8380783974492492,-0.6182646545414273,0.12562116309633795,-0.5107114741683165
0.8959873432035385,0.5710082817902135,0.5580998206737444,0.6054802015059669,-0.01568685172445827,0.4431460580082768,0.12562116309633795,-0.5049158890783484
-0.590905603147347,1.0257185158833833,0.5580998206737444,1.1533295025160661,-0.4268826245868537,1.197045255707132,0.056708836080994036,-0.40928873509387526
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.8982191239887716,2.2653737839263908
-0.6152483209459415,-0.5657673034427109,0.5580998206737444,-0.49021840051423166,-0.01568685172445827,-0.87617753796472,-1.1837130501951962,-0.47014237853854
1.1031488395711693,-0.5657673034427109,0.5580998206737444,-0.49021840051423166,-0.4268826245868537,-0.8860972642502312,0.15515501753148533,-0.4933247188984123
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-0.8982191239887716,2.2653737839263908
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,0.8344336695398753,2.2653737839263908
-0.6152483209459415,1.253073632929968,0.5580998206737444,1.1533295025160661,-0.4268826245868537,1.4053595077028682,0.6769197792190892,-0.5107114741683165
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,-1.1837130501951962,-0.4411644530886996
1.1274915573697637,0.34365316474362856,0.5580998206737444,0.6054802015059669,0.3955089211379372,0.10587536430089417,0.12562116309633795,-0.5280982294382207
-0.04692037887263279,0.7983633988367983,0.5580998206737444,0.6054802015059669,-0.01568685172445827,0.8597745619997494,0.15515501753148533,-0.5194048518032687
-0.38076336582478615,-1.4751877716290502,-1.7917941611104422,-1.5859170025344305,-1.2492741703116446,-1.1638496002445464,0.5587843614784996,2.2653737839263908
-0.6152483209459415,0.11629804769704372,0.5580998206737444,0.05763090049586764,0.3955089211379372,-0.17187697169342095,-0.248474326415529,-0.5020180965333644
